age,income,AUM,num_transactions,engagement_score,Risk_Label
59,68778,701805,10,0.4058228298940225,1
65,73392,830778,8,0.18441249376009825,1
54,111895,427890,14,0.1679913124401659,0
41,137817,469264,12,0.239803758416142,0
73,86867,467123,6,0.28508483308784904,1
44,147719,582655,9,0.19048798357380503,0
72,104931,611982,7,0.15015201936444808,1
49,105217,664835,6,0.16256609552882448,0
46,94916,994620,15,0.6203724197637371,0
37,63456,744255,12,0.2842553381019435,1
43,126879,497041,13,0.12994248739503808,0
73,171380,599345,10,0.32916752393355364,1
60,118120,900988,2,0.0548586402985749,0
36,64481,756375,11,0.14154125158495065,0
65,143410,898356,6,0.3241672955728016,1
43,71256,503463,9,0.14749399395430604,0
36,83728,457667,9,0.0990622374286915,1
33,112849,460591,5,0.03223632587143914,0
31,123685,519602,6,0.3678910424540424,0
52,89740,387343,5,0.36822124506444726,1
38,111680,659038,14,0.34428795787800065,0
55,141454,662477,9,0.22187282796755103,0
76,145565,867755,6,0.12334052063934438,1
43,157543,247947,5,0.15263682252615035,0
71,177282,411174,12,0.13552499946348104,1
40,144296,761116,9,0.18498977789774593,0
77,113497,636694,10,0.3795970599250617,1
29,145779,608960,15,0.09049468333791068,0
59,134001,852770,4,0.5826994461504168,0
36,135191,398009,17,0.5345421626003727,0
49,125316,454254,12,0.33790797193141076,0
76,92638,430697,14,0.1379127662950775,1
45,89157,197418,9,0.05132464312707975,1
60,117086,626563,11,0.2229650915401271,1
77,124467,495429,6,0.12123135757453249,1
47,99616,453419,14,0.3117574301120967,1
40,132700,417314,8,0.574510898691401,0
63,182422,596450,8,0.33953430993458195,1
69,67670,440292,3,0.6619884827848971,1
77,137467,644313,8,0.23397567412810086,1
66,118020,691836,12,0.33982189730449275,0
63,133519,541084,12,0.33333754916324587,1
38,107078,527506,9,0.19541956277026737,0
55,115618,637098,9,0.4085290316336726,0
29,123885,594230,14,0.23339042378383523,0
59,110950,866031,12,0.039504087422357795,1
47,74383,663653,9,0.21118451807331548,1
53,112982,819117,6,0.08998098648310106,0
67,77506,722102,13,0.5135638490267382,1
35,139595,336316,5,0.3335013308051553,0
42,64033,488347,7,0.16062068016895606,1
71,150859,590380,20,0.231991582635546,1
36,132886,773688,7,0.4255021124448886,0
33,133001,985562,13,0.4208071811222891,0
34,55070,503170,11,0.12703351201878826,0
68,110142,611051,9,0.45603574601299546,0
41,154606,759982,14,0.3154545381404271,0
62,104441,588434,11,0.29498163788074944,1
31,87658,928819,5,0.24611393757936675,0
70,100899,330442,6,0.2906944199613581,1
37,117951,735603,5,0.32265868654132585,0
64,94458,733642,13,0.0330882635404913,1
66,157014,830407,3,0.2557915234880464,1
33,118059,612410,7,0.04382535271131628,0
74,103332,778304,15,0.15099867224175162,1
51,80959,550172,11,0.25396613343913316,0
26,134533,439721,16,0.2982460100200142,0
29,133849,410559,3,0.33031124814584,0
53,96233,311719,5,0.6350148833927062,0
61,52910,511728,8,0.11327292166164657,1
62,132322,662297,9,0.12589785276097856,0
43,114395,558373,6,0.19801470180671818,0
32,130082,639593,5,0.5676086135286972,0
72,178715,846975,13,0.46752627557103515,0
69,119195,496502,4,0.15626429933779726,1
25,104584,1068059,12,0.14282716542969162,0
46,85580,751048,5,0.15268650823498991,0
76,110627,560614,13,0.1958467696960149,0
41,124817,556079,8,0.17070377104370762,0
31,121599,398374,13,0.23824162499711557,0
49,171703,594856,6,0.146704717298766,0
69,134972,167680,10,0.46239651354798955,0
28,115955,851153,8,0.28608302626448734,0
60,98803,36677,6,0.4318065140407574,1
30,128000,608350,0,0.2105368290607946,0
55,92789,371202,14,0.029263577992500723,1
43,125394,459764,13,0.26588654509322457,0
68,134622,485569,19,0.3472749240046307,1
78,113506,985125,12,0.6137570008763946,0
63,101091,379349,10,0.08805712719880969,1
51,54441,782851,12,0.08125551027123303,0
34,154315,832080,14,0.10732146592628138,0
50,132099,132314,15,0.6065750293642728,0
43,132828,476929,15,0.2534170556771528,0
63,73159,896891,19,0.33378419387167335,1
27,161395,337045,10,0.12078789282819119,0
69,106043,839655,9,0.03552239881760126,0
37,111336,596426,14,0.07641285425443442,0
74,87921,587780,11,0.10210171268851605,1
52,66391,613898,7,0.7106072275176286,0
44,154720,668514,12,0.16256360830529293,0
52,158597,408872,17,0.27855505429010946,0
32,115034,547916,7,0.6526769028270755,0
65,99618,674119,5,0.1979630029760919,1
63,108688,635377,12,0.2010739355806001,1
25,109511,669845,7,0.3471600190593655,0
27,84004,456262,12,0.3152471700256319,1
37,111232,726459,8,0.158707982005769,0
52,124593,625295,5,0.5350157624376776,0
73,150544,283859,8,0.054317916355276934,1
49,120427,493725,15,0.07293969522733515,0
57,72709,420899,7,0.4769556180736604,1
62,130606,418324,3,0.49575249118510406,1
77,112322,504703,11,0.49496562120258075,0
30,161112,722694,10,0.2950294777858595,0
68,162883,474641,13,0.3286679784913961,1
69,163933,645011,6,0.3817279768719383,1
56,103152,612232,6,0.2057722120091402,1
69,179695,444189,4,0.4009405258597295,0
71,130528,531036,17,0.41444628666056615,0
45,168791,772969,9,0.33243435477648803,0
40,104921,629961,9,0.21332046355554335,0
78,111042,709765,8,0.23995862540390753,1
45,128220,854499,15,0.5001902033222219,0
35,124556,686987,5,0.20354179114645266,0
61,157644,215862,14,0.4399349309897958,1
60,113036,654119,10,0.006751149317058708,1
59,154938,476377,15,0.4838916722469988,0
43,141967,962060,9,0.2391715274445137,0
44,113598,679853,9,0.3482094010796136,0
42,139640,480512,13,0.1579328991626154,0
71,105802,713302,6,0.5532139857020065,0
65,190506,618158,23,0.21566487650030622,1
73,40070,256408,7,0.3868606555216041,1
38,140188,772612,10,0.1951929570722009,0
39,67062,518892,9,0.6982375833266787,0
55,113230,884123,10,0.3935355500794226,0
25,117431,575113,14,0.2894717781736163,0
77,165229,887858,7,0.3075058693959771,1
78,99235,684979,8,0.1809354436001935,1
78,159240,794824,12,0.11456328984352598,1
27,84635,501636,5,0.2806349534248632,0
40,160400,670601,6,0.021267644518872832,0
47,105769,254753,11,0.14863816587272463,0
35,122203,574592,12,0.6153360612969697,0
36,109908,303093,11,0.5250081766411104,0
34,158470,371404,10,0.06793316669965775,0
56,152632,421839,13,0.06687557973481704,1
40,133305,732084,15,0.27107901205579554,0
32,85443,570527,11,0.33533624893367003,0
62,98549,606285,11,0.29929041174405246,1
36,89142,565082,10,0.219952285010119,0
48,52555,816144,6,0.2651011283369638,0
52,157839,600808,13,0.2919694632265622,0
77,110165,649767,7,0.2800842701016119,1
32,109845,485949,17,0.10169262054398598,0
52,164883,829881,9,0.5814571632098837,0
60,105720,844877,15,0.18635388357669525,1
50,94785,592622,6,0.10417695338026321,1
32,113257,483140,11,0.12985970639604502,0
74,86019,276804,9,0.2251216969149666,1
52,130330,426280,16,0.27484668825829106,0
52,108790,166581,8,0.07289359890556747,0
61,104781,417871,11,0.44216481180180633,0
65,102182,671394,5,0.22187336518216952,1
60,116813,589920,7,0.11887322431107111,1
51,122504,1064653,20,0.18605981118226977,0
78,104400,525788,10,0.49964449150393053,0
41,109237,510173,9,0.5048060233169901,0
33,117554,812553,12,0.3008264658952518,0
57,114527,214612,16,0.21304218185880447,1
77,120932,303646,5,0.03345715417201706,1
44,99699,732768,10,0.04822885600306463,0
37,150137,560915,8,0.12517312403678485,0
52,122904,565500,4,0.2063610728416449,0
72,104884,412569,8,0.5660381045509224,1
53,130331,647954,9,0.19187322040040683,0
37,117768,438395,18,0.2401622473564343,0
70,67985,614548,13,0.20613830383654652,1
59,130228,368303,12,0.022421966660969333,1
30,89414,563520,13,0.2884803889155209,0
42,148032,1004973,10,0.0412145924135905,0
75,112747,515012,12,0.48008125545570857,0
29,143402,573648,13,0.22920334922210225,0
71,101093,559495,20,0.5085383360150798,0
49,122097,634906,13,0.11645440503678367,0
26,156307,693630,6,0.2819439638203043,0
34,111929,651447,15,0.149683150670907,0
54,102275,655863,4,0.1902128959782845,0
74,139651,563833,10,0.3073062825463348,1
69,139069,620057,15,0.6547206115569177,0
29,103537,557208,3,0.16945431749305043,0
79,60436,237528,9,0.4034807857054117,1
57,101699,1126123,6,0.0873493524060757,1
78,140320,745634,13,0.5872626765675868,0
25,96748,404136,10,0.18582053496947173,1
42,119671,646012,7,0.21594973525390446,0
56,100275,330771,6,0.349033772874317,1
71,62034,501159,14,0.23737325164837111,1
73,99735,303602,10,0.3265304677875442,1
35,140193,589763,17,0.4561661760508229,0
45,48892,283728,7,0.07131740819512487,1
50,127565,677684,9,0.12263946355279894,0
49,84417,736444,16,0.07709933020007728,0
46,138253,434603,8,0.5086722508577857,0
51,141429,632178,15,0.3534516256187924,0
73,114841,424007,10,0.21772973587275882,1
37,114909,702346,7,0.6856574524971065,0
57,95809,462276,13,0.5500585393850244,1
58,79632,757794,6,0.4761764223075843,1
65,170942,237681,12,0.5544532275547965,1
59,94047,399004,8,0.326379385512784,1
25,167033,378236,11,0.4038180197598935,0
45,94214,640670,12,0.1958237981020668,0
72,135755,711017,14,0.21099673364764635,1
79,85865,656127,16,0.21217344083900525,1
30,135701,498204,8,0.5155071363568149,0
52,110232,40982,19,0.11814249558970752,0
41,110624,607740,6,0.04773630973768222,0
29,138300,757609,18,0.23032557756516772,0
55,105925,1136101,9,0.15168365319721838,0
29,77155,515120,8,0.39516152875016575,0
62,142839,466936,14,0.4054600448391174,1
27,85622,664050,16,0.4011505862847929,0
77,135495,548768,12,0.115936056907987,0
47,149189,855074,10,0.0812582357567221,0
61,108735,438362,15,0.4419610279336022,1
77,155470,550230,4,0.08300521916862082,1
61,134453,775242,16,0.030510592028084173,1
34,99124,661672,9,0.506227237605386,0
34,162042,832241,8,0.2502809831718178,0
43,85749,512686,1,0.15876109271628863,0
41,108698,852656,7,0.4782900847764456,0
45,113810,267231,9,0.31207289753858986,0
38,138156,275238,7,0.030172520036994683,0
33,153462,855807,6,0.36058331602931054,0
70,151583,601469,7,0.19035382484127994,1
25,126712,784163,9,0.17677117159729222,0
75,111591,619894,6,0.4632544410260447,0
69,65220,598591,12,0.03864993002248804,1
37,80575,334395,10,0.4316731223030153,0
28,172999,594632,15,0.16130913242786177,0
25,64917,872321,9,0.08010494086351437,0
73,96465,611334,9,0.28870897365881676,1
64,154338,736415,12,0.10758910429001797,1
56,126291,730874,8,0.10613118321664917,1
58,147841,397458,6,0.36722010108583375,1
52,136284,771426,4,0.13971087631231774,0
55,164087,537254,16,0.19502574099795772,0
32,128862,548069,12,0.051080770268899275,0
63,139903,1019539,10,0.37037414327026164,1
50,98272,719460,13,0.24007129931954269,0
58,137589,472299,8,0.4522933213135622,1
78,108116,612907,15,0.30266863755130097,1
78,106406,607323,8,0.29898996405199535,1
27,146841,937218,15,0.15190100611353963,0
74,147048,607892,12,0.22592992676276277,1
36,170653,1041599,13,0.14971295036082674,0
25,168697,340653,7,0.30786959804029684,0
78,147519,593529,14,0.21427920498860958,1
68,68386,447428,10,0.1614290660815149,1
29,174830,501034,11,0.2846951290734385,0
54,147539,505375,3,0.5619091483579036,0
54,97024,457738,15,0.13856725876019726,1
41,141867,946034,9,0.1661329991270858,0
72,88882,884512,13,0.1999621810767452,1
71,138558,680528,14,0.5082329933077544,0
47,80511,505129,21,0.10647891828057227,0
39,95753,463353,9,0.06492468791200216,1
61,141297,748361,17,0.6428675716427615,0
45,152186,660030,12,0.6508872986314432,0
38,129763,571034,11,0.3975030738284806,0
26,111414,708238,5,0.5285823487574092,0
35,56554,778214,6,0.34371224800569994,0
75,113729,569191,9,0.35573658013895376,0
63,136004,442534,10,0.3346027581911004,1
62,110497,335776,14,0.3294957020402943,1
58,119322,650126,10,0.5864262222302444,0
62,114431,1033449,4,0.4014676852673793,0
74,110348,377867,10,0.4333544588822441,1
58,122276,819893,11,0.09471858373728859,1
42,111819,464888,25,0.27172762180130633,0
54,163298,505193,8,0.19056562641180813,0
39,53807,782984,7,0.545038965675942,0
51,103624,548948,10,0.27723083335480797,0
75,93892,649651,10,0.2508516901282353,1
58,126573,645818,11,0.3295406734891094,1
76,122314,465210,2,0.38381137092857365,1
62,168665,779019,9,0.1826845628656823,0
57,178534,587683,11,0.33515286494233265,1
48,96807,322297,11,0.21324333752665367,1
39,120015,421503,7,0.5969534743875353,0
54,125889,23330,12,0.17166741774966018,0
79,96065,610398,6,0.16536090414171345,1
66,138851,860813,4,0.3194877380166665,0
75,112814,390570,10,0.22916711411728286,1
41,87970,717107,11,0.29811321781166833,0
29,111612,686113,6,0.4100811990198267,0
53,90069,449624,10,0.6578018088829168,0
28,151099,907306,12,0.1937747027123077,0
34,177046,545467,7,0.05981403469654998,0
41,127344,1002053,11,0.22803046828209683,0
34,123338,272864,7,0.3394261420561189,0
41,124573,546172,7,0.38144320836937057,0
44,155467,569949,12,0.05142172528479055,0
48,154820,591877,9,0.29032066158348485,0
29,116530,743266,15,0.5735706524320808,0
58,127577,1279625,20,0.10954022885816453,1
30,139579,691013,11,0.7003789471576483,0
77,85869,604848,5,0.20855970321752262,1
26,156378,380760,9,0.26082356389823724,0
37,172044,221978,8,0.24242179078362502,0
67,154950,834052,8,0.36350544370491017,1
67,82632,490643,5,0.5314870850547596,1
72,60899,1120831,7,0.5306900093730058,1
35,141261,773642,19,0.1784631016128657,0
75,97194,668311,11,0.08553017239786789,1
71,128614,678825,7,0.08170668877709014,1
47,166054,680795,13,0.22206141434432833,0
79,100291,461086,11,0.10442087051575942,1
40,108673,249699,8,0.4017475716916138,0
55,128301,489862,6,0.43937192500673644,0
35,81074,596328,9,0.42263089558767775,0
78,97264,470436,6,0.7277180226835644,1
40,120745,342783,8,0.3252674895420934,0
32,110986,450357,3,0.5879450349733832,0
28,138252,807146,10,0.2506196003867195,0
64,202979,749639,5,0.4130525787145954,0
28,122974,634281,8,0.32002935664019494,0
49,94748,717419,11,0.2703265821005914,0
27,162547,373613,6,0.29150703479884477,0
56,72335,440915,7,0.1650616574626794,1
27,78332,662203,9,0.487454473110522,0
51,102146,399098,15,0.39344546714168344,0
53,111513,621679,9,0.22561322608929915,0
56,101427,347495,14,0.11630800991579954,1
74,119054,270077,4,0.04465131970080482,1
75,128242,747215,11,0.0631604592115362,1
43,152068,805409,6,0.21573938533684256,0
45,122735,473835,9,0.044799367138620004,0
29,103141,295907,14,0.13029393625230717,0
42,150439,158325,8,0.3570125488302931,0
52,95468,968400,7,0.2734830561489957,0
66,71021,622278,9,0.06393585283251686,1
46,156178,478401,5,0.1640839724722225,0
45,154255,527217,14,0.4295301736029806,0
30,96231,217333,8,0.07020688862586122,1
25,108027,723979,3,0.6696129098943305,0
29,92492,1000021,11,0.1394509265655155,0
65,129798,443448,14,0.18381741672816762,1
36,171961,1076691,7,0.20001724771888804,0
50,141086,576719,6,0.2184182235417389,0
70,151071,933350,8,0.4140546737251994,0
58,144591,661444,5,0.21472281582748887,1
73,119996,661226,15,0.5435908822660039,0
38,152500,968785,6,0.5380393205335777,0
50,142350,756540,14,0.35394259123150174,0
69,163183,674969,3,0.42136531799608307,0
51,106213,211732,13,0.2357736861773473,0
33,67856,298558,8,0.2397795159533136,1
50,151357,691710,16,0.3593866603024408,0
71,130493,893556,12,0.35136458532838527,1
46,111118,625690,13,0.2985262731199054,0
71,112795,481739,10,0.44497204055258294,1
54,196640,232165,8,0.5264241609830911,0
67,100734,443282,10,0.14535210212590638,1
72,94400,626196,13,0.3084833668489441,1
41,122558,428708,15,0.15552341544172982,0
50,155414,407110,12,0.13577020102136791,0
60,188352,589776,11,0.32794378574008215,1
25,139720,889682,13,0.4682520830553948,0
32,81887,736943,18,0.10476939448494334,0
73,179125,657174,9,0.4345530476914138,0
59,119415,637697,4,0.11511526087988315,0
76,94868,710235,5,0.46856884824209055,1
39,87618,577973,9,0.376661767154718,0
71,145089,517783,3,0.1462267666306035,1
46,127164,747638,12,0.3257569543384187,0
38,130352,554920,15,0.2242605763234475,0
50,158595,362280,9,0.09130866738193244,0
52,95935,888660,10,0.7050275700416735,0
47,160984,226014,7,0.5132299718604421,0
38,104425,903664,10,0.19200474056915953,0
48,184920,701291,9,0.2289247053009448,0
26,137962,406169,8,0.18019833594444915,0
69,92392,604850,12,0.20442674557805748,1
50,59237,514227,3,0.3234539795983727,1
38,144267,761545,21,0.8226143483976457,0
75,108774,757586,7,0.25591589407763243,1
31,115333,692272,4,0.1607645894901175,0
27,142985,749276,18,0.34283736982606444,0
71,150312,577033,6,0.11256440910703842,1
47,156711,952335,10,0.4140093510694052,0
70,84754,844721,3,0.13943765304080213,1
67,162776,504598,17,0.19696986477643236,1
71,102628,762172,11,0.17774434491125088,1
69,52312,744716,13,0.45093383285668737,1
42,84646,548047,8,0.2140270730149972,0
62,126540,532348,2,0.020357762649209753,1
59,90635,842901,5,0.18113780281888772,1
75,117358,597061,20,0.2229626066610297,1
39,130147,652034,6,0.4454163938054601,0
49,114558,880220,7,0.11060614531610596,0
79,105169,1106667,10,0.35287815697054803,1
61,82479,494675,10,0.26408545752555745,1
52,120658,555819,9,0.24238667734654387,0
34,58051,614800,6,0.2678305041442257,0
63,99420,619347,8,0.25142512263655076,1
41,92166,675270,14,0.09527768911726976,0
63,112818,501964,3,0.3328742496778519,1
46,113600,346761,11,0.1593278599353387,0
50,148798,950765,4,0.44830638049014937,0
68,167504,722416,4,0.20905991956256695,1
49,86466,516292,14,0.23892425343941295,1
41,179784,687422,12,0.24122108967304082,0
37,96621,966590,9,0.26384271113285984,0
44,125175,442395,8,0.061147837495027495,0
49,135325,642228,4,0.5455558092873924,0
28,193337,322027,12,0.2456079061524386,0
34,103731,576331,14,0.12958476940713695,0
27,66097,723319,11,0.5319545184091601,0
65,164711,377055,18,0.6723007078082113,0
69,94998,562559,7,0.6087920962185093,1
42,109152,759985,12,0.12487285648575275,0
71,86467,717840,7,0.08768881768524744,1
60,109238,368473,7,0.16055813815999434,1
71,94788,674754,13,0.30417456460055686,1
46,140293,711743,8,0.46608602186456155,0
58,122423,621597,7,0.1724719929527587,0
71,99568,817867,3,0.17887631152460529,1
32,149876,482110,4,0.0569197656310071,0
64,127649,682496,13,0.15845350079558335,1
73,64618,366959,5,0.5079941260637344,1
68,147591,279874,13,0.28429534147225977,1
43,125546,756215,9,0.2208810925022161,0
66,161721,604112,3,0.4720456319204362,0
65,123717,507316,5,0.09271989236733405,1
61,96248,386968,16,0.18654593449526335,1
